text,label
yeah ,0
yeah ,0
where CLITIC Catherine and Sarah ,0
yeah ,0
oh ,0
I m CLITIC the mommy ,0
yeah ,0
yeah ,0
Tara ,0
this is Tara and that CLITIC Cara ,0
they re CLITIC that CLITIC five ,0
and that CLITIC Sarah ,0
four ,0
yeah she CLITIC like your sister ,0
yeah mine is finished ,0
mine is finished ,0
yeah ,0
yeah ,0
I CLITIC pouring some more ,0
and m CLITIC taking all ,0
yeah because love coffee ,0
uhhuh ,0
lots like this ,0
here ,0
hi how are you doing ,0
are you Catherine ,0
alright m CLITIC checking ,0
it was Cat ,0
she CLITIC gonna CLITIC do the store and buy something ,0
a popsicle ,0
chocolate ,0
yeah ,0
her hat ,0
yeah ,0
yeah ,0
this is my sister ,0
Tara ,0
yeah ,0
and she CLITIC Catherine and she CLITIC Tara ,0
I CLITIC Lady ,0
more ,0
yeah baby food ,0
yeah ,0
yeah this is here CLITIC ,0
okay she CLITIC full ,0
hold the baby ,0
yeah ,0
I CLITIC giving it to her ,0
yeah ,0
it CLITIC done ,0
yeah ,0
yeah ,0
but where is my baby ,0
that CLITIC my bottle ,0
this baby is full ,0
knock it down ,0
yeah ,0
yeah ,0
yeah ,0
lets do that again ,0
yeah ,0
okay ,0
hello ,1
how are you ,1
hello ,1
bye ,1
I want ,1
I want ,1
Dorothy ,1
Mommy stop singing ,1
Mommy ,1
Mommy stop singing ,1
tea ,1
touch your foot ,1
touch your foot ,1
touch ,1
touch your ,1
mouth ,1
cheek ,1
touch your neck ,1
shoulder ,1
feet ,1
touch your ,1
knee ,1
eyes ,1
eye ,1
eyes ,1
ears ,1
mouth ,1
nose ,1
cheeks ,1
thumb ,1
arm ,1
teeth ,1
tongue ,1
head ,1
shoulders ,1
touch her head ,1
head ,1
touch her shoulders ,1
touch your foot ,1
hair ,1
no ,1
ah ,1
right here ,0
on plate ,0
mhm ,0
mhm ,0
yeah ,0
baby cold ,0
play with them ,0
mhm ,0
they going to call Daddy and ,0
Daddy ,0
hi Daddy ,0
hi Daddy ,0
I CLITIC fine ,0
where Daddy ,0
you re CLITIC at work ,0
okay ,0
we re CLITIC gonna CLITIC call Hallil ,0
little daycare ,0
hi huh ,0
hi Hallil at the daycare okay ,0
byebye oh what you doing ,0
okay bye ,0
bye ,0
hm ,0
here ,0
hm ,0
no ,0
mhm ,0
going to be done okay ,0
now m CLITIC done ,0
that the sugar ,0
woah ,0
here ,0
yeah ,0
and me ,0
yeah ,0
we re CLITIC gonna CLITIC have the ,0
that tea ,0
no ,0
all gone ,0
mhm ,0
no it ,0
huh ,0
woah what to go ,0
hm here no ,0
okay ,0
them them won CLITIC go on ,0
no okay ,0
coming ,0
that no ,0
okay ,0
it going in the road ,0
and come and going to ,0
and the road ,0
yep ,0
it going down ,0
look ah car in there okay ,0
mhm ,0
no ,0
no ,0
no ,0
look going ,0
one more time ,0
baby ,1
baby ,1
hi Daddy ,1
cute ,1
yeah ,1
baby ,1
baby ,1
here ,1
yummy ,1
baby ,1
no you ,1
more ,1
more ,1
Daddy ,1
no ,1
no Daddy ,1
no ,1
no ,1
no ,1
yeah ,1
nothing ,1
here go ,1
yes ,1
no ,1
no ,1
no ,1
no ,1
no ,1
no ,1
no ,1
no Daddy ,1
no ,1
no ,1
no ,1
no ,1
no ,1
no ,1
no ,1
byebye ,1
no ,1
baby ,1
baby ,1
no ,1
no ,1
no ,1
Mommy ,1
no ,1
yeah ,1
no ,1
no ,1
no ,1
no ,1
no ,1
no Daddy ,1
no ,1
no ,1
the baby ,0
no ,0
yes ,0
she loves ,0
yeah ,0
and ,0
I ,0
yes ,0
what take ,0
no ,0
yes ,0
she loves milk ,0
she wants to play her toys ,0
no ,0
I needta CLITIC ,0
I wanna CLITIC don CLITIC wanna CLITIC play with this anymore ,0
yes ,0
no ,0
I don CLITIC want phone ,0
don CLITIC brush my hair ,0
yes ,0
she loves this ,0
she loves to take her hat off ,0
I don CLITIC want her hat ,0
yes ,0
that CLITIC why he just she just gets little rest by this ,0
you get to build tower ,0
what are you get to build ,0
no thank you ,0
I CLITIC okay ,0
I ,0
and you put the yellow ones ,0
yes ,0
you put the orange ones on the top ,0
what CLITIC that ,0
yes ,0
what CLITIC that could be ,0
that fit here ,0
yes no ,0
the baby wants to help too ,0
no wanna CLITIC hold her ,0
here you go ,0
that tickles ,0
I want the bottle and she wants to drink some more and more ,0
she CLITIC really thirsty ,0
Hoonst ,0
she CLITIC three ,0
she CLITIC very three ,0
purple ,0
she loves the color purple ,0
yes ,0
no ,0
no ,0
she doesn CLITIC wanna CLITIC go for nap ,0
soon she wants to eat ,0
and drink too ,0
maybe she wants banana ,0
yes ,0
no ,0
no ,0
she doesn CLITIC like bananas ,0
she likes to eat apples ,0
yes ,0
yes ,0
yum yum ,0
it CLITIC apple ,0
she loves apples ,0
yes ,0
she loves pineapples ,0
orange ,0
yes ,0
yes ,0
now we need her hat again ,0
yes ,0
she ,0
yes so she needs to put her hat on ,0
can you help me ,0
can you put ,0
tricky tricky ,0
don CLITIC forget her bottle ,0
she CLITIC all finished ,0
I like her ,0
this one ,0
you ,0
yeah ,0
her name is teddy bear ,0
Bogat ,0
no think she CLITIC Spoon think ,0
yeah ,0
no Spoo ,0
yeah ,0
yes ,0
she CLITIC two ,0
three ,0
smaller ,0
she CLITIC four think ,0
no ,0
she CLITIC she CLITIC four ,0
and that CLITIC five ,0
yes ,0
it CLITIC teddy bear ,0
who is it ,0
no ,0
hi Grandma ,0
no ,0
and dump it all ,0
now ,0
it CLITIC going to the hill ,0
to the city ,0
yes ,0
okay ,0
yes ,0
yeah and ,0
yes ,0
it fall down ,0
mhm ,0
no ,0
you can CLITIC ,0
yeah ,0
I can CLITIC they can fall down ,0
no ,0
I don CLITIC no wanna CLITIC ,0
what you did at school ,0
he did his work ,0
work ,0
he said he ,0
he said he be fireman ,0
I don CLITIC want ,0
get out of here ,0
I don CLITIC know ,0
no ,0
I CLITIC gonna CLITIC dump it on your hair ,0
on your head ,0
no ,0
no more ,0
no more ,0
no going go outside ,0
I CLITIC going over there ,0
no ,0
I CLITIC tired ,0
I just want get out of here ,0
no ,0
mhm ,0
you make again ,0
one like this ,0
this ,0
this ,0
tricky make these ,0
there fall down ,0
if we make them little tower ,0
I can CLITIC wanna CLITIC sit down on sofa ,0
on the sofa ,0
no look at me ,0
yeah have them at school ,0
no ,0
it fit into her whole mouth ,0
it don CLITIC ,0
hm ,0
yeah tricky put on ,0
yeah tricky ,0
they re CLITIC tricky ,0
no more ,0
no more milk ,0
I go play with Daddy ,0
then can CLITIC bury ,0
so much ,0
ah ,0
look at her ,0
yeah ,0
what the phone ,0
on Mommy knee and on Mommy glasses ,0
down ,0
oh want that ,0
do that ,0
oh ,0
oops ,0
it CLITIC mine ,0
no put it in there ,0
no that block ,0
it CLITIC mine ,0
I CLITIC gonna CLITIC stack and that CLITIC Rachel ,0
no like this ,0
put it that one ,0
put it that way ,0
how about the baby ,0
that CLITIC the that CLITIC the way we you got this belly ,0
yeah ,0
yes it CLITIC milk ,0
it CLITIC baby ,0
it CLITIC ,0
go dodos ,0
that CLITIC my phone ,0
hello ,0
he says there CLITIC some there CLITIC phone ,0
it CLITIC my phone ,0
what CLITIC in there ,0
there CLITIC toys in there ,0
hello ,0
it CLITIC it CLITIC my it CLITIC phone ,0
it CLITIC Mommy ,0
yeah ,0
that CLITIC Rachel ,0
yeah ,0
yeah ,0
that CLITIC Rachel ,0
he got hat ,0
that CLITIC another baby ,0
this is another baby ,0
oh oh for oh lemme CLITIC milk ,0
milk ,0
yeah no he wants some ,0
no that one the baby ,0
the baby ,0
he wants the baby ,0
no wanna CLITIC play with it ,0
I need the phone ,0
I CLITIC talking ,0
hello ,0
hello ,0
no that CLITIC that CLITIC that the elephant ,0
he CLITIC talking the elephant ,0
he CLITIC talking the elephant ,0
Rachel cup have cup cup of tea ,0
there milk in there ,0
yeah ,0
no no it CLITIC nothing there Mama ,0
and there CLITIC no milk in there Mom ,0
I wanna CLITIC drink it ,0
sorry Mom ,0
milk in there ,0
it CLITIC my cup ,0
oh wanna CLITIC ,0
Mommy has milk ,0
Mommy has some milk ,0
where CLITIC the baby ,0
that CLITIC spoon ,0
I CLITIC stirring my cheerios ,0
that CLITIC ,0
mm good ,0
mm ,0
it CLITIC porridge ,0
and more more more milk ,0
mm ,0
how about that cup ,0
that CLITIC my cup ,0
what CLITIC in your cup Hagrid ,0
hm it CLITIC milk in there ,0
no its nothing there Hagrid ,0
oh oh where the baby where the ,0
here Mom ,0
it CLITIC belly ,0
this is jammies ,0
yeah ,0
is tummy ,0
I ll CLITIC touch it ,0
this belly ,0
broke ,0
no he CLITIC not sleeping now ,0
yeah ,0
oh you want some have some cheerios that CLITIC have no the baby ,0
yeah ,0
and like the truck that has some milk ,0
we need an ,1
I can make the airplane ,1
we need call ,1
no Toy Story Three ,1
on ice ,1
no ,1
it CLITIC broken ,1
no ,1
ya ,1
in the airplane ,1
no ,1
I don CLITIC want ,1
let her go in bed ,1
there ,1
there ,1
good night ,1
oh no ,1
I can fix the airplane ,1
I fixed the airplane ,1
to Disney World ,1
the truck ,1
we made it to Disney World ,1
we hafta CLITIC see Toy Story Three ,1
ah ,1
my baby keeps ,1
this milk ,1
woah ,1
me ,1
uhoh ,1
cheers ,1
that CLITIC too hot ,1
need just right ,1
no don CLITIC ,1
I don CLITIC want it ,1
I want some milk ,1
that CLITIC banyu ,1
oops ,1
I barf ,1
that CLITIC ,1
it CLITIC coffee ,1
I barf ,1
boua ,1
I barfed ,1
I CLITIC gonna CLITIC barf ,1
boua ,1
I did barf ,1
disgusting ,1
disgusting ,1
disgusting ,1
ah ,1
it CLITIC cake ,1
water ,0
babies water ,0
the babies ,0
Mama ,0
hat ,0
yeah ,0
caca ,0
yeah ,0
caca ,0
no ,0
yeah ,0
oh no ,0
pee pee ,0
hand ,0
oh no ,0
hm ,0
shoe ,0
this ,0
where CLITIC the eau ,0
for the mom ,0
cup ,0
cakie ,0
plate ,0
cake ,0
is there spoon ,0
there ,0
no not like that ,0
ah ,0
there ,0
no ,0
no ,0
no ,0
no ,0
Mama ,0
Mama ,0
no ,0
look ,0
no look ,0
look ,0
look ,0
no Papa ,0
no ,0
no ,0
no ,0
no ,0
oh Mama ,0
encore ,0
uhoh ,0
la ,0
uhoh cake ,0
no on there ,0
too ,0
cake down ,0
yeah ,0
encore ,0
uhoh ,0
uhoh ,0
uhoh ,0
three ,0
three ,0
oh no on ,0
oh up ,0
oh no ,0
la ,0
there CLITIC more ,0
no ,0
there it is ,0
no ,0
there ,0
there CLITIC orange ,0
there CLITIC ,0
encore ,0
tadah ,0
car ,0
la ,0
no ,0
what CLITIC that ,0
that CLITIC phone ,0
huh ,0
it CLITIC ,0
I wanna CLITIC put it in ,0
yeah ,0
this ,0
what CLITIC that ,0
a brush ,0
what ,0
what CLITIC that ,0
ice ,0
in the cup ,0
woah ,0
here ,0
baby ,0
coffee ,0
in coffee ,0
that CLITIC Nala ,0
that CLITIC ,0
yes ,0
it CLITIC ,0
oh ,0
yeah ,0
uhoh ,0
make here ,0
tea ,0
I make tea ,0
ah ,0
coffee tea ,0
supper ,0
Daddy ,0
Daddy ,0
Daddy ,0
Daddy spoon ,0
Daddy ,0
there ,0
Mommy ,0
Daddy ,0
Mommy ,0
Daddy CLITIC here Mommy ,0
we needta CLITIC talk to your mommy ,0
mhm ,0
okay ,0
hi ,0
not here ,0
that was Mommy mommy ,0
Barbara ,0
yes ,0
mhm ,0
because want make tower ,0
it CLITIC gonna CLITIC fall ,0
tower ,0
hi we re CLITIC not here ,0
hm m CLITIC talking to me dad ,0
not here ,0
he wants to put something ,0
he CLITIC going to go to ,0
to the to the Ys ,0
hm no he CLITIC gonna CLITIC watch me ,0
yeah ,0
you can drive the truck ,0
no ,0
Mommy could you he can go in the tunnel ,0
yeah ,0
look ,0
he can go on my legs ,0
come little bit closer ,0
now you can go ,0
no can do it ,0
this car go boom ,0
look ,0
look ,0
oh ,0
she wants some warm milk ,0
to sit up ,0
yeah ,0
and she can sleep better after ,0
lying down ,0
Barbara down too ,0
not coming out ,0
but she wants some tea ,0
yes ,0
tea ,0
yes you want tea ,0
iced tea ,0
now you put it back in ,0
put the blocks ,0
I brush her hair ,0
no ,0
I can CLITIC clean up ,0
call Mama ,0
no ,0
I CLITIC brushing the baby hair ,0
look ,0
good and working ,0
she wants to get haircut ,0
yeah ,0
she have ponytail ,0
mhm ,0
now ,0
and she wants some tea ,0
mhm ,0
put her shirt her pajama down ,0
now you re CLITIC okay ,0
it CLITIC not working ,0
no ,0
now it CLITIC working ,0
is here ,0
no ,0
yeah she CLITIC sad ,0
let her go to bed ,0
no doesn CLITIC want my bed ,0
no thank you ,0
just clean ,0
baby wants talk to his mommy ,0
this is his ear ,0
Mommy CLITIC here ,0
she CLITIC here ,0
she wants to cuddle me ,0
and her and that baby wants to cuddle me ,0
yeah ,0
put the phone away ,0
the pants on ,0
go to bed bed ,0
yeah ,0
go bed ,0
now wake up bed ,0
now baby you can wake up ,0
you can wake up you can wake up you can wake up you can lay down ,0
mhm ,0
ah ,0
okay wake up ,0
dododododododo go to bed ,0
go to bed ,0
yeah ,0
old place ,0
no ,0
wake up ,0
now we brush his hair ,0
she have hair ,0
her haircut ,0
mhm ,0
this her haircut ,0
yeah ,0
uhhuh ,0
yeah ,0
uhhuh ,0
yeah ,0
I CLITIC rubbing his hair ,0
mhm ,0
happy haircut ,0
love you haircut ,0
no Mama no not just ponytail ,0
I just your hair ,0
haircut ,0
now make some my something else ,0
